11803,Witchcraft -- Massachusetts -- Salem -- History -- 17th century
11804,York (England) -- Social life and customs
11805,York (England) -- History
11806,Slavery -- West Indies
11807,"Prince, Mary"
11808,Fugitive slaves -- West Indies -- Biography
11809,Rural-urban migration -- United States -- Fiction
11810,Hemp
11811,Fiber plants
11812,Paper industry
11813,Nursery rhymes -- Bibliography
11814,"Children's literature, American -- Bibliography"
11815,Children -- Books and reading -- United States -- History
11816,Catholic Church -- Relations
11817,Roanoke River Valley (Va. and N.C.) -- Fiction
11818,"Teach, Edward, -1718 -- Fiction"
11819,"Burton, Annie L., 1858?-"
11820,White Mountains (N.H. and Me.) -- Juvenile fiction
11821,Extraterrestrial beings -- Fiction
11822,"Drumgoold, Kate"
11823,Miscegenation -- United States
11824,"Allen, William G., fl. 1849-1853"
11825,Italian drama (Comedy) -- 19th century
11826,South America -- History
11827,"Irvine, Alexander, 1863-1941"
11828,Chemists -- Great Britain -- Biography
11829,"Davy, Humphry, Sir, 1778-1829"
11830,Time travel -- Juvenile fiction
11831,Italian wit and humor
11832,Illinois -- Fiction
11833,Constitutional history -- France
11834,Motion picture authorship
11835,Mafulus
11836,Ethnology -- New Guinea
11837,Fuyuge language
11838,Folklore -- France
11839,Organized crime -- United States -- History -- 19th century
11840,Gambling -- United States -- History -- 19th century
11841,Gambling and crime -- United States -- History -- 19th century
11842,Great Britain -- History -- Poetry
11843,Scotland -- Antiquities
11844,Fairies -- Great Britain
11845,Picts
11846,Portuguese fiction
11847,Comparative literature -- German and Sanskrit
11848,German literature -- History and criticism
11849,Comparative literature -- German and Persian
11850,Comparative literature -- Persian and German
11851,Comparative literature -- Sanskrit and German
11852,"Exmouth, Edward Pellew, Viscount, 1757-1833"
11853,Scots language -- Dialects -- Scotland -- Angus -- Texts
11854,Angus (Scotland) -- Poetry
11855,Stains and staining
11856,Varnish and varnishing
11857,Wood finishing
11858,Polishes
11859,Unitarian churches -- Sermons
11860,French drama -- 17th century
11861,"Fables, French"
11862,"Religious drama, American"
11863,"Naaman, the Syrian -- Drama"
11864,Old Norse literature -- Translations into English
11865,Confederate States of America -- Fiction
11866,"Sublime, The"
11867,"Mythology, Classical -- Humor"
11868,Kangaroo rats
11869,Transvaal (South Africa) -- Politics and government
11870,Mound-builders -- Ohio
11871,Indians of North America -- Antiquities
11872,Lotteries
11873,War and emergency powers -- United States
11874,Carpathian Mountains -- Description and travel
11875,Transylvania (Romania) -- Description and travel
11876,Philanthropists -- United States -- Biography
11877,"Carnegie, Andrew, 1835-1919"
11878,Character sketches -- Early works to 1800
11879,Extraterrestrial beings -- Juvenile fiction
11880,Meteorology -- Early works to 1800
11881,Mound-builders -- Manitoba
11882,Manitoba -- Antiquities
11883,Indians of North America -- Manitoba -- Antiquities
11884,Polynices (Greek mythological figure) -- Drama
11885,Thebes (Greece) -- Drama
11886,"Eteocles, King of Thebes (Mythological character) -- Drama"
11887,Seven against Thebes (Greek mythology) -- Drama
11888,Passamaquoddy Indians -- Folklore
11889,Germany -- Foreign relations -- Great Britain
11890,Great Britain -- Foreign relations -- Germany
11891,Great Britain. Army
11892,"Du Barry, Jeanne Bécu, comtesse, 1743-1793 -- Fiction"
11893,Galicia (Spain : Region) -- Fiction
11894,Girondists -- Fiction
11895,Saint Lawrence River Region -- Fiction
11896,Scots -- Québec (Province) -- Fiction
11897,Railroads -- Design and construction
11898,Mayas -- Antiquities
11899,"Manuscripts, Maya"
11900,"Krakatoa (Indonesia) -- Eruption, 1883"
11901,Freedom of the press
11902,Journalism -- Corrupt practices
11903,Chinese language
11904,China -- Social life and customs
11905,French language -- Slang -- Dictionaries
11906,"Portugal -- History -- Afonso I, 1139-1185"
11907,"Afonso I, King of Portugal, 1109?-1185"
11908,"Cellamare Conspiracy, 1718 -- Fiction"
11909,"Orléans, Philippe, duc d', 1674-1723 -- Fiction"
11910,Iraq -- Description and travel
11911,Canada -- Economic conditions
11912,Boston terrier
11913,Uppingham School
11914,"Pfeiffer, Ida, 1797-1858"
11915,Madagascar -- Description and travel
11916,Catholic Church -- Controversial literature
11917,Anti-Catholicism
11918,Catholic ex-priests
11919,Goliards -- Songs and music -- Texts
11920,Students' songs -- Europe -- Texts
11921,"Songs, Latin (Medieval and modern) -- Translations into English"
11922,"Kipling, Rudyard, 1865-1936 -- Criticism and interpretation"
11923,"Adventure stories, English -- History and criticism"
11924,Football
11925,Art -- Italy
11926,Housefly
11927,Pests -- Control
11928,Calcutta (India) -- Fiction
11929,Portugal -- Social life and customs
11930,Ships -- Fiction
11931,Railroad tunnels -- Design and construction
11932,Irish literature -- History and criticism
11933,Ireland -- Literary collections
11934,Ireland -- In literature
11935,Courtship
11936,"World War, 1914-1918 -- War work -- Young Men's Christian Associations"
11937,Postal service -- France
11938,Satanism
11939,"Huysmans, J.-K. (Joris-Karl), 1848-1907. Là-bas"
11940,"Huysmans, J.-K. (Joris-Karl), 1848-1907 -- Criticism and interpretation"
11941,"World's Columbian Exposition (1893 : Chicago, Ill.) -- Fiction"
11942,Girondists
11943,Smoking
11944,Cooking -- Study and teaching (Secondary)
11945,"Donatello, 1386?-1466"
11946,Augsburg Confession
11947,"Mann, W. J. (William Julius), 1819-1892. Plea for the Augsburg Confession"
11948,Lutheran Church -- Controversial literature
11949,Air pilots -- France -- Biography
11950,"Guynemer, Georges, 1894-1917"
11951,"Rubens, Peter Paul, 1577-1640"
11952,"Fortuny, Mariano, 1838-1874"
11953,"Scheffer, Ary, 1795-1858"
11954,"Doré, Gustave, 1832-1883"
11955,"Meissonier, Jean Louis Ernest, 1815-1891"
11956,"Landseer, Edwin Henry, Sir, 1802-1873"
11957,"Reynolds, Joshua, Sir, 1723-1792"
11958,"Van Dyck, Anthony, Sir, 1599-1641"
11959,Reading -- Phonetic method
11960,English language -- Phonetics -- Study and teaching
11961,"Scott, Walter, 1771-1832"
11962,Chesapeake Bay Region (Md. and Va.) -- Fiction
11963,Witches -- Juvenile drama
11964,Fairies -- Juvenile drama
11965,Strassburger Münster
11966,Alsace (France) -- Church history
11967,"France -- History -- Revolution, 1789-1799 -- Religious aspects"
11968,"World War, 1914-1918 -- Prisoners and prisons"
11969,Freemasonry -- United States -- Rituals
11970,"Liszt, Franz, 1811-1886"
11971,"Mendelssohn-Bartholdy, Felix, 1809-1847"
11972,"Schumann, Robert, 1810-1856"
11973,Space flight -- Juvenile fiction
11974,Fredericton (N.B.) -- Fiction
11975,Vancouver (B.C.) -- Fiction
11976,Disfigured persons -- Fiction
11977,Grain elevators -- Design and construction -- Fiction
11978,Buenos Aires (Argentina) -- History
11979,Paraguay -- History -- To 1811 -- Sources
11980,"Garay, Juan de, 1528?-1583"
11981,Argentina -- History -- 1535-1617 -- Sources
11982,Austria -- Politics and government -- 1867-1918
11983,"Patriotic plays, American"
11984,Pageants
11985,Clothing trade -- New York (State) -- New York -- Fiction
11986,"Martí, José, 1853-1895"
11987,God -- Proof
11988,Rosary
11989,Space medicine -- Fiction
11990,Yorkshire (England) -- Social life and customs -- Fiction
11991,Natural history -- Iowa
11992,Fur trade -- Fiction
11993,"Radisson, Pierre Esprit, approximately 1636-1710 -- Fiction"
11994,Minnesota State Horticultural Society -- Periodicals
11995,Gardening -- Minnesota -- Periodicals
11996,Fruit-culture -- Minnesota -- Periodicals
11997,Horticulture -- Minnesota -- Periodicals
11998,Animal sculpture -- Mississippi River Valley
11999,Mounds -- Mississippi River Valley
12000,Mississippi River Valley -- Antiquities
12001,Mound-builders -- Art
12002,Indians of North America -- Mississippi River Valley -- Antiquities
12003,Bible. Old Testament -- Textbooks
12004,Classical philology
12005,Nuts -- Minnesota
12006,Nut trees -- Wisconsin
12007,Nut trees -- Minnesota
12008,Nuts -- Wisconsin
12009,Apologetics -- History -- 19th century
12010,Gautama Buddha
12011,United States -- Politics and government -- 1825-1829
12012,Girls -- Education
12013,"Cagliostro, Alessandro, conte di, 1743-1795 -- Fiction"
12014,"France -- History -- Louis XVI, 1774-1793 -- Fiction"
12015,Self-interest
12016,Afrikaans literature -- History and criticism
12017,Afrikaans prose literature -- History and criticism
12018,Navajo Indians
12019,Sailors -- England -- History -- 16th century
12020,Soldiers
12021,Decorative arts -- History
12022,"Decoration and ornament, Medieval"
12023,Illumination of books and manuscripts
12024,"Mackenzie, Alexander, Sir, 1763-1820"
12025,"Northwest, Canadian -- Discovery and exploration"
12026,"Radisson, Pierre Esprit, approximately 1636-1710"
12027,"Hearne, Samuel, 1745-1792"
12028,"La Vérendrye, Pierre Gaultier de Varennes, sieur de, 1685-1749"
12029,Science -- Readers
12030,"Numa Pompilius, King of Rome, fl. 715-673 B.C. -- Religion"
12031,"Augustus, Emperor of Rome, 63 B.C.-14 A.D. -- Religion"
12032,Rome -- Religion
12033,Toronto (Ont.) -- Fiction
12034,Internet -- Fiction
12035,Silhouettes
12036,Playwriting
12037,"Vorpommern (Western Pomerania, Germany : Province) -- Fiction"
12038,Illness -- Fiction
12039,Animal ghosts
12040,Extrasensory perception in animals
12041,Young women -- United States
12042,Students -- United States
12043,Geul River Valley (Belgium and Netherlands) -- Description and travel
12044,Jews -- Netherlands -- Amsterdam
12045,Romania -- History
12046,Fortune-telling by tea leaves
12047,Athos (Greece) -- Description and travel
12048,"Children's stories, Danish -- Translations into French"
12049,"Norway -- History -- Haakon Gamli, 1217-1263 -- Drama"
12050,Children -- Religious life
12051,Iowa -- Description and travel
12052,Ireland -- Politics and government -- 18th century
12053,"Latin language -- Grammar -- Problems, exercises, etc."
12054,Hertfordshire (England) -- Guidebooks
12055,"Preston, Jennet, -1612"
12056,Witchcraft -- England -- Lancashire
12057,Scotland -- History -- 1660-1688 -- Biography
12058,"Graham, John, Viscount Dundee, 1648-1689"
12059,Generals -- Scotland -- Biography
12060,"Danckelman, Eberhard Christoph Balthasar Freiherr von, 1643-1722"
12061,"Böttcher, Johann Friedrich, 1682-1719"
12062,"Frederick William I of Prussia, 1688-1740"
12063,"Rudolf II, Holy Roman Emperor, 1552-1612"
12064,"Maurice, Elector of Saxony, 1521-1553"
12065,Germany -- Biography
12066,"Nettelbeck, Joachim Christian, 1738-1824"
12067,"Charles Augustus, Grand Duke of Saxe-Weimar-Eisenach, 1757-1828"
12068,"Thurneysser, Leonhard, 1531-1595"
12069,"Indians of North America -- Canada, Eastern -- Fiction"
12070,New France -- Discovery and exploration -- Fiction
12071,"United States -- History -- Civil War, 1861-1865 -- Naval operations -- Juvenile fiction"
12072,Absolution
12073,Slave trade -- Mauritius -- Fiction
12074,Plantation life -- Mauritius -- Fiction
12075,Blacks -- France -- History -- 19th century -- Fiction
12076,Ethnology -- Philippines -- Mindanao Island
12077,Zoology
12078,"Names, Geographical -- New England"
12079,"Names, Indian -- North America"
12080,Algonquian Indians -- Names
12081,"Anthony, Susan B. (Susan Brownell), 1820-1906 -- Trials, litigation, etc."
12082,Election law -- United States
12083,Catholic converts -- United States -- Biography
12084,Paulist Fathers -- United States -- Biography
12085,Catholic Church -- United States -- History -- 19th century
12086,"Hecker, Isaac Thomas, 1819-1888"
12087,Sanskrit drama -- Adaptations
12088,Northern Nut Growers Association -- Periodicals
12089,Nut trees -- Periodicals
12090,Nuts -- Periodicals
12091,Patagonia (Argentina and Chile) -- Description and travel
12092,Fox Indians -- History
12093,"Keokuk, Sauk chief, 1780?-1848"
12094,Sauk Indians -- History
12095,Chappaqua (N.Y.)
12096,Greeley family
12097,Salmon
12098,"Haakon IV Haakonsson, King of Norway, 1204-1263"
12099,Scotland -- History -- To 1603
12100,Scandinavians
12101,English wit and humor -- History and criticism
12102,Southern States -- Social life and customs
12103,Southern States -- Description and travel
12104,"Akbar, emperor of Hindustan, 1542-1605 -- Juvenile fiction"
12105,Pueblo Indians -- Fiction
12106,"St. Vincent, John Jervis, Viscount, 1735-1823"
12107,"Rodney, George Brydges Rodney, Baron, 1719-1792"
12108,"Howe, Richard Howe, Earl, 1726-1799"
12109,"Saumarez, James, 1757-1836"
12110,"Hawke, Edward Hawke, Baron, 1705-1781"
12111,Bible. Old Testament -- Biography
12112,Luxembourg -- Description and travel
12113,Protozoa -- Massachusetts -- Woods Hole
12114,"United States Fisheries Biological Station at Woods Hole, Massachusetts"
12115,Syphilis
12116,"Dupin, C. Auguste (Fictitious character) -- Fiction"
12117,"Medicine, Greek and Roman"
12118,Russia -- Religion
12119,Russia
12120,"Songs, English"
12121,Pied Piper of Hamelin (Legendary character) -- Juvenile poetry
12122,Nuclear warfare -- Social aspects -- Fiction
12123,Literacy -- Fiction
12124,Social problems -- Bibliography
12125,Spain -- Juvenile fiction
12126,Treason -- Juvenile fiction
12127,Flanders (France) -- Juvenile fiction
12128,France. Armée. Irish Brigade -- Juvenile fiction
12129,Insect societies
12130,Insects -- Behavior
12131,"New Mexico -- History -- Civil War, 1861-1865 -- Fiction"
12132,Navajo Indians -- Fiction
12133,Spiritual life -- Miscellanea
12134,Ireland -- History -- War of 1689-1691 -- Fiction
12135,Jacobites -- Juvenile fiction
12136,"Sweden -- History -- Charles XII, 1697-1718 -- Juvenile fiction"
12137,Wolves -- Juvenile fiction
12138,Exiles -- Juvenile fiction
12139,Wisconsin -- Social life and customs
12140,"Muir, John, 1838-1914 -- Childhood and youth"
12141,Television programs -- Fiction
12142,Interstellar travel -- Fiction
12143,English language -- Terms and phrases
12144,Legends -- Serbia
12145,Tales -- Serbia
12146,Folklore -- Serbia
12147,Sexual disorders -- Popular works
12148,Mural painting and decoration -- Italy -- Padua
12149,"Giotto, 1266?-1337"
12150,"Cappella degli Scrovegni nell'Arena (Padua, Italy)"
12151,Health -- Early works to 1800
12152,Arianism
12153,Catholic Church -- Canada
12154,"Hughes, William Morris, 1864-1952"
12155,"Lloyd George, David, 1863-1945"
12156,Artists -- Anecdotes
12157,Art -- Anecdotes
12158,Thuringia (Germany) -- Description and travel
12159,Eskimos -- Missions
12160,Cheerfulness
12161,"Songs, Scottish Gaelic -- Texts"
12162,Scottish Gaelic poetry -- Translations into English
12163,Mentally ill -- Care -- New Brunswick
12164,Provincial Lunatic Asylum (N.B.)
12165,Ukraine -- History -- Fiction
12166,Betrothal -- Social aspects -- Fiction
12167,Iowa -- Fiction
12168,Taxation -- Great Britain
12169,"Finance, Public -- Great Britain -- History -- 1815-1918"
12170,Kaskaskia (Ill.) -- Fiction
12171,Households -- Fiction
12172,Planets
12173,Painters -- Switzerland
12174,Christian ethics -- Catholic authors
12175,Deaf children
12176,Puzzles -- Juvenile literature
12177,Hymns -- History and criticism
12178,Intellectuals -- France -- Paris -- Fiction
12179,Coal mines and mining -- Safety measures
12180,Building materials
12181,Fuel
12182,Legends -- Hawaii
12183,Mushrooms
12184,Sable Island (N.S.) -- History -- Fiction
12185,Characters and characteristics in literature -- Drama
12186,Space colonies -- Fiction
12187,Italian fiction -- 15th century -- Translations into English
12188,Georgia -- Juvenile fiction
12189,American literature -- Humor
12190,Great Britain. Army. Fife and Forfar Yeomanry
12191,Great Britain. Army. Black Watch (Royal Highlanders)
12192,"World War, 1914-1918 -- Campaigns -- Turkey and the Near East"
12193,"Louis XV, King of France, 1710-1774"
12194,"Mérimée, Prosper, 1803-1870"
12195,Devil
12196,German Americans -- Fiction
12197,Women household employees -- France -- Fiction
12198,"Washington (D.C.) -- History -- Capture by the British, 1814"
12199,United States -- History -- War of 1812 -- Personal narratives
12200,United States -- History -- War of 1812 -- Campaigns
12201,Functional foods
12202,Nutrition
12203,Coaching (Transportation) -- France
12204,Pacifism
12205,Passive resistance
12206,Hunting -- Canada
12207,Providence and government of God -- Christianity
12208,"Dryden, John, 1631-1700. Absalom and Achitophel"
12209,France -- Politics and government -- 1789-1799
12210,Politics and literature -- France
12211,Festivals -- France
12212,"Fête de la Fédération, 1790"
12213,Austria -- Foreign relations -- 1740-1780 -- France
12214,Astronauts -- Juvenile fiction
12215,Sabotage -- Juvenile fiction
12216,"Corbett, Tom (Fictitious character) -- Juvenile fiction"
12217,Space colonies -- Juvenile fiction
12218,"Chambers, Robert, 1802-1871. Vestiges of the natural history of creation"
12219,Evolution (Biology) -- Religious aspects -- Christianity
12220,"Laplace, Pierre Simon, marquis de, 1749-1827"
12221,Creationism
12222,Earthquakes -- Safety measures
12223,Earthquakes -- California
12224,Natural disasters -- California
12225,Genoa (Italy) -- History -- Sources
12226,Physicians -- Scotland -- Biography
12227,"Inglis, Elsie Maud, 1864-1917"
12228,Storms
12229,Saints -- Philippines
12230,Working class -- France -- Fiction
12231,Equality -- Fiction
12232,Nature -- Religious aspects
12233,Philosophy of nature
12234,"Slocum, Joshua, 1844- -- Travel"
12235,Liberdade (Ship)
12236,Cooking (Fish)
12237,France -- History -- 16th century
12238,"France -- History -- Medieval period, 987-1515"
12239,France -- History -- To 987
12240,Europe -- History -- 1492-1648
12241,World history -- Early works to 1800
12242,Ballad opera -- Fiction
12243,"Fenton, Lavinia, 1708-1760 -- Fiction"
12244,Saint Lawrence River -- Fiction
12245,Earthquakes -- Mariana Islands
12246,Earthquakes -- Philippines
12247,Cults -- Rome
12248,Change ringing
12249,Philosophy -- Dictionaries
12250,America -- Discovery and exploration -- Spanish -- Early works to 1800
12251,America -- Discovery and exploration -- Norse -- Early works to 1800
12252,"Cabot, John, -1498?"
12253,"Lincoln, Abraham, 1809-1865 -- Poetry"
12254,French fiction -- To 1500 -- Translations into English
12255,Novelle
12256,Stone age -- Juvenile fiction
12257,Cave dwellers -- Juvenile fiction
12258,Unitarianism
12259,Identity -- Fiction
12260,"Homeopathy -- Massachusetts -- Societies, etc."
12261,Massachusetts Homoeopathic Medical Society
12262,Italy -- History -- 476-1268
12263,Artificial intelligence -- Fiction
12264,Soldiers -- France
12265,"Descaves, Lucien, 1861-1949. Sous-offs"
12266,Catholic Church -- Clergy -- Biography
12267,"Benson, Robert Hugh, 1871-1914"
12268,Medical jurisprudence
12269,Shipwrecks -- Pacific
12270,"Cooperstown, N.Y."
12271,"American literature -- Outlines, syllabi, etc."
12272,American literature -- 20th century -- Bio-bibliography
12273,"Cunha, Pedro Alexandrino da, 1801-1850 -- Death and burial"
12274,Indians of North America -- Treaties
12275,America -- Discovery and exploration -- British
12276,Constitutions -- United States
12277,Legislators -- Crimes against -- Fiction
12278,Women -- Italy -- History
12279,Women -- Spain -- History
12280,Wrangel Island (Russia)
12281,Saint Lawrence Island (Alaska)
12282,Eskimos
12283,Cigarette industry -- Fiction
12284,Old age -- Juvenile fiction
12285,United States -- Social life and customs -- 19th century -- Juvenile fiction
12286,"Great Britain. Army. Manchester Regiment. Battalion, 7th (Territorial)"
12287,Great Britain -- Colonies -- Juvenile fiction -- Periodicals
12288,Gift books -- Periodicals
12289,"Children's stories, English -- Periodicals"
12290,Bumblebees -- Juvenile fiction
12291,Invalids -- Fiction
12292,Bruges (Belgium) -- Description and travel
12293,Flanders -- Description and travel
12294,Ojibwa Indians -- Fiction
12295,Fairy tales -- China
12296,Methodist Church -- Clergy -- Biography
12297,"Barker, Joseph, 1806-1875"
12298,"World War, 1914-1918 -- Naval operations"
12299,Pacific Coast -- Forestry
12300,Poor families -- Juvenile fiction
12301,Migrant agricultural laborers -- United States -- Juvenile fiction
12302,"Philip II, King of Spain, 1527-1598"
12303,"Great Britain -- History -- Elizabeth, 1558-1603 -- Sources"
12304,Slave trade -- Juvenile fiction
12305,Literary curiosa
12306,Menageries -- Fiction
12307,Indians of North America -- Industries
12308,Indians of North America -- New Mexico
12309,Space stations -- Fiction
12310,Sabotage -- Fiction
12311,"Davis, Jefferson, 1808-1889 -- Fiction"
12312,"Cerro y Zamudio, José Santiago"
12313,Mountain passes -- Andes
12314,"Negro River (Río Negro, Argentina)"
12315,Pampas (Argentina)
12316,Buenos Aires (Argentina : Province) -- Boundaries
12317,Argentina -- Boundaries
12318,"Colorado River (Mendoza and Neuquén-Buenos Aires, Argentina)"
12319,"Katsushika, Hokusai, 1760-1849"
12320,"Art, Japanese -- Edo period, 1600-1868"
12321,Paris (France) -- History
12322,Lourdes (France)
12323,English language
12324,Sculpture -- Italy -- History
12325,Chickens -- Juvenile fiction
12326,Rouen (France) -- Guidebooks
12327,Elves -- Juvenile fiction
12328,Railroads -- Grades
12329,Locomotives
12330,Water towers -- Design and construction
12331,Assaying
12332,Interstellar travel -- Juvenile fiction
12333,Ascomycetes
12334,Man-woman relationships -- Religious aspects -- Fiction
12335,Methodist Church -- Clergy -- Fiction
12336,"Henry, Infante of Portugal, 1394-1460"
12337,Explorers -- Portugal -- Biography
12338,Dance
12339,Morocco
12340,"Mosby, John Singleton, 1833-1916"
12341,"Chattanooga Railroad Expedition, 1862"
12342,"Morgan's Ohio Raid, 1863"
12343,Libby Prison
12344,"Breckinridge, John C. (John Cabell), 1821-1875"
12345,English poetry -- Book reviews
12346,"Howard, Bronson, 1842-1908. Banker's daughter"
12347,"Shakespeare, William, 1564-1616 -- Stage history"
12348,Hero (Greek mythology) -- Poetry
12349,Leander (Greek mythology) -- Poetry
12350,Bermejo River (Bolivia and Argentina) -- Discovery and exploration
12351,Gran Chaco -- Discovery and exploration
12352,Córdoba (Argentina : Province) -- Description and travel
12353,Buenos Aires (Argentina : Province) -- Description and travel
12354,Railroad rails
12355,Space ships -- Juvenile fiction
12356,Interplanetary voyages -- Juvenile fiction
12357,Christian saints -- Biography
12358,Weather
12359,South Africa -- Biography
12360,"De Wet, Christiaan Rudolf, 1854-1922"
12361,Argentina -- History -- 1776-1810
12362,Patagonia (Argentina and Chile) -- History
12363,English drama -- To 1500 -- History and criticism
12364,Hat trade
12365,"Wallin, Georg August"
12366,"Authors, English -- Homes and haunts -- England -- Wiltshire"
12367,Eccentrics and eccentricities -- Great Britain -- Biography
12368,Travelers -- Great Britain -- Biography
12369,"Beckford, William, 1760-1844 -- Homes and haunts -- England -- Wiltshire"
12370,Art -- Collectors and collecting -- Great Britain -- Biography
12371,Wiltshire (England) -- Intellectual life
12372,Wiltshire (England) -- Biography
12373,Bath (England) -- Intellectual life
12374,Bath (England) -- Biography
12375,"Abbadie, Arnauld d', 1815-1894"
12376,Ethiopia -- History -- 19th century
12377,"India -- History -- Mysore War, 1799 -- Fiction"
12378,"Tipu Sultan, Fath 'Ali, Nawab of Mysore, 1753-1799 -- Juvenile fiction"
12379,Tribulation (Christian eschatology) -- Fiction
12380,Talismans -- Fiction
12381,"Hume, David, 1711-1776"
12382,"Philosophers, Modern -- England -- Biography"
12383,Babism
12384,Renaissance -- France
12385,French poetry -- 16th century -- History and criticism
12386,"Blennerhassett, Harman, 1765-1831 -- Fiction"
12387,Nurses
12388,"Rome -- History -- Empire, 30 B.C.-476 A.D. -- Historiography"
12389,"Gibbon, Edward, 1737-1794. History of the decline and fall of the Roman empire"
12390,Restaurants -- Europe
12391,Dinners and dining -- Europe
12392,Actresses
12393,Theater -- History
12394,Boarding schools -- England -- Fiction
12395,"Enghien, Louis-Antoine-Henri de Bourbon, duc d', 1772-1804"
12396,"Catullus, Gaius Valerius -- Translations into English"
12397,"Love poetry, Latin -- Translations into English"
12398,"Epigrams, Latin -- Translations into English"
12399,"Kitchener, Horatio Herbert Kitchener, Earl, 1850-1916 -- Juvenile fiction"
12400,Sudan -- Juvenile fiction
12401,United States. Forest Service -- Juvenile fiction
12402,Frontier and pioneer life -- Prairie Provinces -- Fiction
12403,Roads
12404,Trucking
12405,"Transportation, Automotive"
12406,British -- Sudan -- Fiction
12407,Sudan -- Fiction
12408,Anatidae
12409,Ducks -- United States -- Identification
12410,Ducks
12411,Ducks -- Canada -- Identification
12412,Waterfowl
12413,Transportation -- France
12414,"Epic poetry, Assyro-Babylonian -- Translations into English"
12415,Painting -- History
12416,Costume
12417,Women's clothing
12418,Christian union
12419,Christian sociology
12420,Social change
12421,Amusements -- Juvenile literature
12422,Indoor games -- Juvenile literature
12423,Christmas -- Literary collections
12424,English poetry -- Collections
12425,American poetry -- Collections
12426,Slaves -- South Carolina -- Biography
12427,Slaves -- South Carolina -- Social conditions
12428,African Americans -- Folklore
12429,Muscle contraction
12430,Blood-vessels
12431,Blood -- Circulation
12432,Missions -- Eastern churches
12433,American Board of Commissioners for Foreign Missions
12434,Hawaii -- Antiquities
12435,Missouri -- Antiquities
12436,United States -- Antiquities
12437,Hawaiians
12438,"Sex offenders -- Legal status, laws, etc. -- New Zealand"
12439,Mental health laws -- New Zealand
12440,People with mental disabilities -- Care -- New Zealand
12441,"People with mental disabilities -- Legal status, laws, etc. -- New Zealand"
12442,Sterilization (Birth control) -- New Zealand
12443,Tobacco -- Anecdotes
12444,"Wit and humor, Pictorial"
12445,Smoking -- Anecdotes
12446,Tobacco use
12447,"Hypatia, -415"
12448,Pythagoras and Pythagorean school
12449,"Benedict, Saint, Abbot of Monte Cassino"
12450,"Alfred, King of England, 849-899"
12451,Moses (Biblical leader)
12452,Book collectors -- Biography
12453,Bonaparte family
12454,"Fouché, Joseph, duc d'Otrante, 1759-1820"
12455,Salish Indians -- Fiction
12456,Swamps -- Juvenile fiction
12457,"Dewey, Orville, 1794-1882"
12458,Arabian Peninsula -- Fiction
12459,"Canadian Invasion, 1775-1776 -- Fiction"
12460,Kites -- Juvenile fiction
12461,Maya calendar
12462,Printing -- History
12463,North Pole -- Discovery and exploration
12464,"Peary, Robert E. (Robert Edwin), 1856-1920 -- Travel -- Arctic regions"
12465,Australia -- Languages
12466,Wiradjuri language
12467,Banks and banking -- Juvenile fiction
12468,"Lisbon Earthquake, Portugal, 1755"
12469,"Maia, Manuel da, -1768"
12470,Electrophysiology
12471,Fatigue
12472,Irritability
12473,England -- Social life and customs -- 1066-1485
12474,Cauliflower
12475,Cabbage
12476,"Brontë, Charlotte, 1816-1855 -- Friends and associates"
12477,Poisons
12478,Fingerprints
12479,Indian women -- Fiction
12480,"Benevento, Battle of, 1266 -- Fiction"
12481,Italy -- History -- 476-1268 -- Fiction
12482,Venus (Planet) -- Juvenile fiction
12483,Irish drama -- History and criticism
12484,"Dramatists, Irish -- Biography"
12485,Theater -- Ireland -- Dublin -- History
12486,English drama -- Irish authors -- History and criticism
12487,Food adulteration and inspection
12488,Germany
12489,Walnut
12490,"Takáts, Sándor, 1860-1932. Szalai Barkóczy Krisztina, 1671-1724"
12491,Thoroughbred horse -- Fiction
12492,Mayan languages -- Writing
12493,"Grenfell, Wilfred Thomason, Sir, 1865-1940"
12494,Newfoundland and Labrador
12495,"Bazzero, Ambrogio, 1851-1882"
12496,Freemasons
12497,Spiritual healing
12498,Respiration
12499,Street entertainers -- Fiction
12500,Poor children -- Juvenile fiction
12501,United States. Navy -- Small-boat service
12502,United States. Navy -- Ordnance and ordnance stores
12503,Italian fiction
12504,"Short stories, Italian"
12505,Portugal -- History -- 19th century
12506,Optimism -- Juvenile fiction
12507,Swimming
12508,"Pimlico (London, England) -- Fiction"
12509,Juvenile fiction
12510,Welsh Borders (England and Wales) -- Fiction
12511,Medicine -- Netherlands -- History
12512,"World War, 1914-1918 -- Campaigns -- Italo-Austrian"
12513,Aristophanes -- Translations into French
12514,Sandwiches
12515,Chafing dish cooking
12516,Salads
12517,Deer -- Juvenile fiction
12518,Future life -- Christianity -- History of doctrines
12519,Future life -- Christianity -- Bibliography
12520,"Myhrberg, August Maximilian, 1797-1867"
12521,Christmas -- History
12522,Fasts and feasts
12523,Covenanters -- Scotland -- History -- Sources
12524,Presbyterian Church -- Scotland -- History -- Sources
12525,Astronomy -- Early works to 1800
12526,Moon -- Early works to 1800
12527,Carmen de Patagones (Argentina)
12528,Arkansas -- Fiction
12529,Hate -- Fiction
12530,Singing -- Methods
12531,"Tennessee, East -- Social life and customs"
12532,Appalachians (People)
12533,"York, Alvin Cullum, 1887-1964"
12534,Cerberus (Greek mythology)
12535,"Oulu (Finland) -- Biography -- Anecdotes, facetiae, satire, etc."
12536,"Raemaekers, Louis, 1869-1956"
12537,Stonehenge (England)
